time,bpm
20:42:00,6.9
20:44:00,6.0
20:46:00,6.2
20:48:00,6.0
20:50:00,6.2
20:52:00,8.9
20:54:00,9.3
20:56:00,11.4
20:58:00,12.0
21:00:00,7.1
21:02:00,7.5
21:04:00,7.4
21:06:00,6.9
21:08:00,15.0
21:10:00,6.9
21:12:00,7.0
21:14:00,7.1
21:16:00,6.2
21:18:00,9.2
21:20:00,14.5
21:22:00,7.4
21:24:00,7.6
21:26:00,7.8
21:28:00,8.9
21:30:00,6.5
