time,bpm
20:44:00,6.1
20:48:00,6.1
20:52:00,9.0
20:56:00,12.0
21:00:00,7.3
21:04:00,7.3
21:08:00,6.5
21:12:00,6.1
21:16:00,6.2
21:20:00,7.3
21:24:00,7.6
21:28:00,7.5
